Id,AppraiserEnterpriseId,AvaliacaoPerguntaId,Resposta,Date,Linha1,Linha2,Id,Bloco,Criterio,QuestaoLetra,Questao,Peso,Topico,Id,UserId,Status,ResponsibleId,CreatedAt,UpdatedAt,Id,UserId,RoleId,Id,Description,LongDescription,ParentRole,IsSystemAdmin,IsSystemRole
4948,598,12,A,"2013-09-09 07:22:03",32,32,12,2,2,B,"Demonstra que gerencia os seus recursos financeiros?",40,"- Verificar o orçamento do Negócio. O Orçamento deve conter informações sobre as previsões de recursos, entradas e saídas de dinheiro.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4947,598,11,A,"2013-09-09 07:22:03",32,32,11,2,2,A,"Tem processos definidos para realizar a gestão de seu negócio?",40,"- Verificar as normas, fluxos e rotinas escritas das atividades desenvolvidas no Negócio.
- Verificar como controla as atividades desenvolvidas em seu Negócio. O controle deve estar escrito (podem ser planilhas, atas de reuniões, livros de anotações, agendas, entre outros).",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4946,598,10,S,"2013-09-09 07:22:03",21,23,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4945,598,9,A,"2013-09-09 07:22:03",12,12,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4943,598,7,A,"2013-09-09 07:22:03",8,9,7,2,1,A,"Descreve valores pessoais que influenciam o exercíco da atividade vencendo desafios?",40,"- Verificar como vence desafios.
- Verificar se os desafios que aparecem são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4942,598,6,A,"2013-09-09 07:22:03",9,9,6,1,2,D,"A superação está traduzida em melhorias pessoais e profissionais?",45,"- Verificar como supera preconceitos.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4940,598,4,S,"2013-09-09 07:22:03",11,13,4,1,2,B,"Houve ideias inovadoras para o mercado, demonstrando que seu produto/serviço tem um diferencial sobre os outros?",50,"- Verificar se o Negócio produz algum produto que nenhum outro Negócio do seu Mercado de atuação, apresenta.
-Verificar com que produto é pioneira no Mercado.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4939,598,3,A,"2013-09-09 07:22:03",7,8,3,1,2,A,"A inspiração de seu negócio revela a possibilidade da realização de uma idéia inovadora?",50,"- Verificar qual foi sua inspiração para abrir seu Negócio.
- Verificar se essa inspiração possibilitou uma novidade para sua comunidade",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4938,598,2,S,"2013-09-09 07:22:03",3,3,2,1,1,B,"As informações do mercado e do ambiente que cerca o negócio foram utilizadas na sua criação?",20,"- Verificar se conhece as tendências de mercado na sua área de atuação (se existem outros negócios similares no bairro/comunidade, como são praticados os preços nesses outros negócios similares, que produtos similares vendem e estão em falta, que novos negócios devem abrir no bairro ou na comunidade em um futuro próximo, por exemplo)",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
4937,598,1,S,"2013-09-09 07:22:03",4,5,1,1,1,A,"As informações utilizadas na concretização do sonho demonstram consciência da interdependência entre os diversos componentes do negócio?",20,"- Verificar se conhece quais são as atividades desenvolvidas no seu Negocio e como associa a existência de uma atividade à outra.
- Verificar como vê a relação de seu Negócio com os interesses da Sociedade.
- Verificar como vê a relação de seu Negócio com o governo.",598,27061,unable,33525,"2014-11-18 11:05:07","2014-11-18 11:05:07",27059,27061,35,35,verificador,Verificador,1,0,1
212937,61,7,A,"2013-10-03 13:32:57",48,409,7,2,1,A,"Descreve valores pessoais que influenciam o exercíco da atividade vencendo desafios?",40,"- Verificar como vence desafios.
- Verificar se os desafios que aparecem são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212939,61,9,A,"2013-10-03 13:32:57",33,35,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212940,61,10,A,"2013-10-03 13:32:57",20,23,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212942,61,12,A,"2013-10-03 13:32:57",45,46,12,2,2,B,"Demonstra que gerencia os seus recursos financeiros?",40,"- Verificar o orçamento do Negócio. O Orçamento deve conter informações sobre as previsões de recursos, entradas e saídas de dinheiro.",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212947,61,17,A,"2013-10-03 13:32:58",47,47,17,2,4,A,"Demonstra conhecer as necessidades dos clientes?",30,"- Verificar quais são as necessidades dos clientes do Negócio e como essas informações foram conseguidas.",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212951,61,21,A,"2013-10-03 13:32:58",47,47,21,2,4,E,"Há evidências de que os produtos/serviços acompanham as tendências e novas tecnologias de mercado?",20,"- Verificar como acompanha as novas tendências e tecnologias de mercado, se freqüenta feiras, congressos, entre outros.
- Verificar como busca diferenciar seu Negócio dos outros similares. Pergunte: “-Estou muito interessado no produto do seu concorrente, porque devo abandonar essa idéia e comprar o seu?”",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212954,61,24,A,"2013-10-03 13:32:58",41,42,24,2,6,A,"Há evidências de parcerias para melhor conduzir o negócio?",50,"- Verificar com quem busca parceria.
- Verificar para quais atividades busca parcerias.",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
212956,61,26,A,"2013-10-03 13:32:58",37,37,26,3,2,A,"Apresenta exemplos de melhorias realizadas que partiram de lições aprendidas dos erros cometidos em seu negócio?",35,"- Verificar quais foram suas maiores conquista e derrotas.
- Verificar, segundo a Mulher, quais foram às causas dos seus erros e acertos.
- Verificar quais são as melhorias realizadas a partir do aprendizado com seus erros (pedir relatos).",61,27998,unable,33525,"2014-08-18 10:55:15","2014-08-18 10:55:15",27993,27998,35,35,verificador,Verificador,1,0,1
244021,70,27,S,"2013-10-08 14:35:10",66,72,27,3,2,B,"Há evidências de que dissemina as lições aprendidas visando a formação de novas empreendedoras, ou seja, a partir de sua história de vida, construiu um modelo de referência para outras mulheres?",35,"- Verificar como vem sendo referência para outras Mulheres (pedir justificativa da resposta).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244019,70,25,A,"2013-10-08 14:35:10",66,68,25,3,1,A,"Há evidências de algum planejamento para o futuro? Aonde chegar? Estratégias? Visão de Futuro?",70,"- Verificar como visualiza seu Negócio no futuro e em quanto tempo esse futuro deve chegar. 
- Verificar as estratégias que utiliza para alcançar seus objetivos (como está trabalhando para chegar onde deseja).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244018,70,24,A,"2013-10-08 14:35:10",33,40,24,2,6,A,"Há evidências de parcerias para melhor conduzir o negócio?",50,"- Verificar com quem busca parceria.
- Verificar para quais atividades busca parcerias.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244017,70,23,S,"2013-10-08 14:35:10",63,65,23,2,5,B,"Sabe quais os benefícios que seu negócio trouxe para sua comunidade / bairro / município?",30,"- Verificar se o Negócio tem alguma representatividade na economia do local, se atrai novos negócios ou pessoas (turistas, por exemplo) ou se é um importante ponto para gerar emprego na comunidade.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244016,70,22,S,"2013-10-08 14:35:10",59,60,22,2,5,A,"Tem uma preocupação com o meio ambiente no desenvolvimento de suas atividades (controla, por exemplo, o uso de energia e água)?",30,"- Verificar quais são os prejuízos que o Negócio pode causar no meio ambiente ou para a sociedade (exemplos: uso excessivo de energia e água, lixos infectados, trânsito, poluição ambiental, visual ou sonora, entre outros).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244015,70,21,A,"2013-10-08 14:35:10",61,62,21,2,4,E,"Há evidências de que os produtos/serviços acompanham as tendências e novas tecnologias de mercado?",20,"- Verificar como acompanha as novas tendências e tecnologias de mercado, se freqüenta feiras, congressos, entre outros.
- Verificar como busca diferenciar seu Negócio dos outros similares. Pergunte: “-Estou muito interessado no produto do seu concorrente, porque devo abandonar essa idéia e comprar o seu?”",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244011,70,17,A,"2013-10-08 14:35:10",53,55,17,2,4,A,"Demonstra conhecer as necessidades dos clientes?",30,"- Verificar quais são as necessidades dos clientes do Negócio e como essas informações foram conseguidas.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244009,70,15,A,"2013-10-08 14:35:10",57,58,15,2,3,C,"Analisa e utiliza as sugestões de melhorias de seus funcionários, no seu negócio?",20,"- Verificar como utiliza sugestões da sua força de trabalho para fazer melhorias (pedir exemplos de melhorias implantadas no Negócio que vieram de sugestões de funcionários).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244004,70,10,S,"2013-10-08 14:35:10",34,41,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244003,70,9,S,"2013-10-08 14:35:10",53,56,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244001,70,7,S,"2013-10-08 14:35:10",75,79,7,2,1,A,"Descreve valores pessoais que influenciam o exercíco da atividade vencendo desafios?",40,"- Verificar como vence desafios.
- Verificar se os desafios que aparecem são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
244000,70,6,S,"2013-10-08 14:35:10",63,74,6,1,2,D,"A superação está traduzida em melhorias pessoais e profissionais?",45,"- Verificar como supera preconceitos.",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
243999,70,5,S,"2013-10-08 14:35:10",34,40,5,1,2,C,"O preconceito de gênero foi visto como oportunidade para o negócio?",45,"- Verificar ações de melhorias implantadas no Negócio, a partir do enfrentamento do preconceito contra a Mulher (pedir relatos).
- Verificar se os preconceitos são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",70,27999,unable,33525,"2014-08-18 10:59:57","2014-08-18 10:59:57",27994,27999,35,35,verificador,Verificador,1,0,1
207861,52,3,A,"2013-10-02 21:06:57",8,10,3,1,2,A,"A inspiração de seu negócio revela a possibilidade da realização de uma idéia inovadora?",50,"- Verificar qual foi sua inspiração para abrir seu Negócio.
- Verificar se essa inspiração possibilitou uma novidade para sua comunidade",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207862,52,4,A,"2013-10-02 21:06:57",11,13,4,1,2,B,"Houve ideias inovadoras para o mercado, demonstrando que seu produto/serviço tem um diferencial sobre os outros?",50,"- Verificar se o Negócio produz algum produto que nenhum outro Negócio do seu Mercado de atuação, apresenta.
-Verificar com que produto é pioneira no Mercado.",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207865,52,7,A,"2013-10-02 21:06:57",16,17,7,2,1,A,"Descreve valores pessoais que influenciam o exercíco da atividade vencendo desafios?",40,"- Verificar como vence desafios.
- Verificar se os desafios que aparecem são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207867,52,9,A,"2013-10-02 21:06:57",19,21,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207868,52,10,A,"2013-10-02 21:06:57",5,7,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207875,52,17,A,"2013-10-02 21:06:57",11,13,17,2,4,A,"Demonstra conhecer as necessidades dos clientes?",30,"- Verificar quais são as necessidades dos clientes do Negócio e como essas informações foram conseguidas.",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207877,52,19,A,"2013-10-02 21:06:57",21,23,19,2,4,C,"Trata as manifestações e dá atendimento e/ou respostas aos clientes?",20,"- Verificar como os clientes podem se manifestar em relação à sua satisfação/insatisfação.
- Verificar como são tratadas as manifestações dos clientes.",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207879,52,21,A,"2013-10-02 21:06:57",11,12,21,2,4,E,"Há evidências de que os produtos/serviços acompanham as tendências e novas tecnologias de mercado?",20,"- Verificar como acompanha as novas tendências e tecnologias de mercado, se freqüenta feiras, congressos, entre outros.
- Verificar como busca diferenciar seu Negócio dos outros similares. Pergunte: “-Estou muito interessado no produto do seu concorrente, porque devo abandonar essa idéia e comprar o seu?”",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
207883,52,25,S,"2013-10-02 21:06:57",30,31,25,3,1,A,"Há evidências de algum planejamento para o futuro? Aonde chegar? Estratégias? Visão de Futuro?",70,"- Verificar como visualiza seu Negócio no futuro e em quanto tempo esse futuro deve chegar. 
- Verificar as estratégias que utiliza para alcançar seus objetivos (como está trabalhando para chegar onde deseja).",52,31406,unable,33525,"2014-08-18 10:28:40","2014-08-18 10:28:40",31396,31406,35,35,verificador,Verificador,1,0,1
2340,538,10,A,"2013-09-07 17:54:51",21,23,10,2,1,D,"Não desiste das ideias diante dos problemas que aparecem, buscando outros caminhos quando necessário, para atingir os objetivos?",35,"- Verificar como demonstra persistência no que faz.",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2339,538,9,A,"2013-09-07 17:54:51",23,27,9,2,1,C,"Se relaciona pessoalmente com os clientes, colaboradores, fornecedores, comunidade, parceiros, sendo evidenciada a participação ativa nos negócios?",35,"- Verificar como faz para se relacionar com seus clientes.
- Verificar como faz para se relacionar com a sociedade.
- Verificar como faz para se relacionar com os seus colaboradores.
- Verificar como faz para se relacionar com os seus fornecedores.
- Verificar se a Mulher se relaciona com mais algum setor (além dos já citados) e como faz isso.",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2337,538,7,S,"2013-09-07 17:54:51",15,23,7,2,1,A,"Descreve valores pessoais que influenciam o exercíco da atividade vencendo desafios?",40,"- Verificar como vence desafios.
- Verificar se os desafios que aparecem são encarados como grandes dificuldades ou como oportunidades (solicitar que a Mulher justifique sua resposta).",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2334,538,4,S,"2013-09-07 17:54:51",23,27,4,1,2,B,"Houve ideias inovadoras para o mercado, demonstrando que seu produto/serviço tem um diferencial sobre os outros?",50,"- Verificar se o Negócio produz algum produto que nenhum outro Negócio do seu Mercado de atuação, apresenta.
-Verificar com que produto é pioneira no Mercado.",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2333,538,3,A,"2013-09-07 17:54:51",12,14,3,1,2,A,"A inspiração de seu negócio revela a possibilidade da realização de uma idéia inovadora?",50,"- Verificar qual foi sua inspiração para abrir seu Negócio.
- Verificar se essa inspiração possibilitou uma novidade para sua comunidade",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2332,538,2,S,"2013-09-07 17:54:51",23,28,2,1,1,B,"As informações do mercado e do ambiente que cerca o negócio foram utilizadas na sua criação?",20,"- Verificar se conhece as tendências de mercado na sua área de atuação (se existem outros negócios similares no bairro/comunidade, como são praticados os preços nesses outros negócios similares, que produtos similares vendem e estão em falta, que novos negócios devem abrir no bairro ou na comunidade em um futuro próximo, por exemplo)",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2331,538,1,S,"2013-09-07 17:54:51",13,21,1,1,1,A,"As informações utilizadas na concretização do sonho demonstram consciência da interdependência entre os diversos componentes do negócio?",20,"- Verificar se conhece quais são as atividades desenvolvidas no seu Negocio e como associa a existência de uma atividade à outra.
- Verificar como vê a relação de seu Negócio com os interesses da Sociedade.
- Verificar como vê a relação de seu Negócio com o governo.",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2348,538,18,A,"2013-09-07 17:54:51",25,27,18,2,4,B,"O relacionamento com os clientes é duradouro?",30,"- Verificar se os clientes do Negócio são antigos.
- Verificar como busca a fidelidade de seus clientes.",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2351,538,21,S,"2013-09-07 17:54:51",21,21,21,2,4,E,"Há evidências de que os produtos/serviços acompanham as tendências e novas tecnologias de mercado?",20,"- Verificar como acompanha as novas tendências e tecnologias de mercado, se freqüenta feiras, congressos, entre outros.
- Verificar como busca diferenciar seu Negócio dos outros similares. Pergunte: “-Estou muito interessado no produto do seu concorrente, porque devo abandonar essa idéia e comprar o seu?”",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
2355,538,25,S,"2013-09-07 17:54:51",30,33,25,3,1,A,"Há evidências de algum planejamento para o futuro? Aonde chegar? Estratégias? Visão de Futuro?",70,"- Verificar como visualiza seu Negócio no futuro e em quanto tempo esse futuro deve chegar. 
- Verificar as estratégias que utiliza para alcançar seus objetivos (como está trabalhando para chegar onde deseja).",538,31826,unable,33525,"2014-10-02 10:15:32","2014-10-02 10:15:32",31816,31826,35,35,verificador,Verificador,1,0,1
5127,476,23,A,"2013-09-09 08:54:15",50,52,23,2,5,B,"Sabe quais os benefícios que seu negócio trouxe para sua comunidade / bairro / município?",30,"- Verificar se o Negócio tem alguma representatividade na economia do local, se atrai novos negócios ou pessoas (turistas, por exemplo) ou se é um importante ponto para gerar emprego na comunidade.",476,31969,unable,33525,"2014-09-23 14:33:35","2014-09-23 14:33:35",31959,31969,35,35,verificador,Verificador,1,0,1
5122,476,18,S,"2013-09-09 08:54:15",41,42,18,2,4,B,"O relacionamento com os clientes é duradouro?",30,"- Verificar se os clientes do Negócio são antigos.
- Verificar como busca a fidelidade de seus clientes.",476,31969,unable,33525,"2014-09-23 14:33:35","2014-09-23 14:33:35",31959,31969,35,35,verificador,Verificador,1,0,1
5121,476,17,A,"2013-09-09 08:54:15",22,26,17,2,4,A,"Demonstra conhecer as necessidades dos clientes?",30,"- Verificar quais são as necessidades dos clientes do Negócio e como essas informações foram conseguidas.",476,31969,unable,33525,"2014-09-23 14:33:35","2014-09-23 14:33:35",31959,31969,35,35,verificador,Verificador,1,0,1
5118,476,14,S,"2013-09-09 08:54:15",35,37,14,2,3,B,"Remunera, reconhece e dá incentivo aos seus funcionários, de forma que as pessoas se sintam estimuladas à busca de melhores resultados para o negócio?",30,"- Verificar os critérios para a definição da remuneração dos colaboradores.
- Verificar se é dado algum benefício para a força de trabalho (tipo vale refeição, cestas básicas, entre outros).",476,31969,unable,33525,"2014-09-23 14:33:35","2014-09-23 14:33:35",31959,31969,35,35,verificador,Verificador,1,0,1
